,Player,Weighted Rank,Rank,Trend,Pos,Years,3P_Percentile,FG%_Percentile,TRB_Percentile,FT%_Percentile,AST_Percentile,STL_Percentile,BLK_Percentile,PTS_Percentile
42,CJ McCollum,6.128783598909955,6.258049598900444,-0.1292659999904889,['SG'],5,0.9509840493498812,0.5424518798348748,0.6329412903449214,0.5645118167001125,0.8519642180779943,0.7423468273016246,0.6600842691005364,0.9331235482289968
106,Domantas Sabonis,6.101364497765553,5.76800892810366,0.333355569661893,['PF-C' 'PF' 'C'],5,0.2997669681324501,0.8770693427438687,0.9678316095087937,0.34944486381982864,0.8375997167589837,0.6817990975652257,0.6867480192053635,0.8405032068254968
36,Brandon Ingram,6.094677262370002,5.794917713466402,0.2997595489035999,['SF' 'PF'],5,0.6370095542972696,0.6419136026412414,0.7230628137051965,0.5557102241438352,0.8241279334667466,0.5475690752940366,0.7302740916661156,0.8670311658222495
92,Dejounte Murray,6.091003191511726,5.777131190356874,0.4184960015398032,['PG'],4,0.4702631556692625,0.5463135651532518,0.8906188603695171,0.4915574674812035,0.9087973908999925,0.9774996099650083,0.47966509513968925,0.7656757809980886
444,Jamal Murray,6.080537961841485,6.227522416102933,-0.1959792723485971,['PG'],4,0.8768771158197546,0.5516480249691145,0.6029740070119198,0.9081744292891437,0.88038336810501,0.8318880422379142,0.5238147336503186,0.8908369610744432
258,Kyrie Irving,6.0739183352409745,6.2843068815675815,-0.2805180617688095,['PG'],4,0.8791184556824709,0.7195986092367671,0.5414823147718022,0.956474694833567,0.8692778456403324,0.784495127357121,0.5922490250664152,0.8898237305071366
490,Zion Williamson,6.070987654320988,6.070987654320988,0.0015019761638597191,['PF'],1,0.16419753086419753,0.9333333333333333,0.9160493827160494,0.24814814814814815,0.8395061728395061,0.8024691358024691,0.8024691358024691,0.9777777777777777
166,Ja Morant,6.043250582410088,5.947340530020187,0.19182010477980127,['PG'],3,0.6179090649407272,0.6491165016441695,0.6728598051093287,0.43322139554366174,0.9728360086063107,0.7958527709288116,0.48630013109088166,0.9302069003751062
353,Saddiq Bey,6.036772168803536,5.85599626068376,0.7231036324791033,['SF'],2,0.962201745014245,0.15900551994301995,0.83184650997151,0.7177751068376068,0.6739880104463438,0.8097711894586894,0.42029469373219375,0.8597518993352327
83,De'Aaron Fox,6.028064219575913,5.810007420187413,0.21805679938849973,['PG'],5,0.6079421862663166,0.5691469673286715,0.5297006639379788,0.3275720707937383,0.9389822063035353,0.8909816540187453,0.6513892240611531,0.8713259832692394
24,Bam Adebayo,6.027857893682686,5.526978103305143,0.5008797903775436,['C' 'PF'],5,0.07130172250401691,0.8838228315845609,0.9141169475940842,0.3797833973037971,0.77115963157583,0.784081334851788,0.8821403223203761,0.7361875150074345
32,Bradley Beal,6.02403540752777,6.469133860741908,-0.44509845321413805,['SG'],5,0.8600157346232832,0.6114080563612875,0.6675881254736218,0.7340166032380705,0.9075351200840661,0.8266499278035566,0.639797366135553,0.9474176284110747
360,Shai Gilgeous-Alexander,6.013959656357432,5.986354107982153,0.0368073978337052,['PG' 'SG'],4,0.6194748424534496,0.6733161325068061,0.6159290123559097,0.6306753137103907,0.8541963824987066,0.762020818042858,0.7834646647988794,0.8496363323618761
327,Paul George,5.962736390653024,6.388412710238315,-0.42567631958529045,['PF' 'SF'],5,0.9115775942920085,0.4367347801030541,0.7574198975731798,0.8309684546084114,0.8265918843504678,0.900929336424204,0.5925591480592007,0.8827416160917612
257,Kyle Lowry,5.93789519044866,6.1427087684162665,-0.2048135779676065,['PG'],5,0.9161702875858049,0.32662790766482946,0.7080570273388462,0.8314713749176464,0.9708661318338372,0.8375708675982413,0.531438572949909,0.7997781199091952
171,Jae'Sean Tate,5.90936869361349,5.899867194919278,0.03800599477685116,['PF' 'SF'],2,0.5457086894586894,0.7645388176638177,0.8562143874643875,0.25016174026590693,0.780519943019943,0.9099017687559354,0.7853929249762583,0.7573896011396011
153,Herbert Jones,5.859375,5.859375,0.0014489057863501477,['PF'],1,0.5072115384615384,0.6646634615384616,0.6935096153846154,0.7463942307692307,0.6995192307692307,0.9951923076923077,0.9122596153846154,0.6730769230769231
418,Ben Simmons,5.84957743775328,5.9661516413068325,-0.1554322714047373,['PG'],4,0.06710002437131783,0.8958765478707398,0.9320051132038818,0.07974498734067331,0.9809127331845595,0.9804965564362175,0.8221886722453322,0.8478188871299084
57,Christian Wood,5.843753275706048,5.57361234308977,0.5402818652325562,['C' 'PF'],3,0.6542397945184885,0.8289393848751442,0.9022134010462213,0.20167251282301854,0.45508980497986656,0.538978155139105,0.8917406480291264,0.8080222952639401
207,Jordan Clarkson,5.842952878190432,5.6673404682405275,0.17561240994990415,['SG'],5,0.9025178800439596,0.44501555547570193,0.578957105325019,0.7725337073365262,0.7494868275681481,0.7295322038861392,0.32085661916267216,0.8886076004242378
183,Jaren Jackson Jr.,5.842874796053185,5.634736818351958,0.4162759554024544,['PF' 'C'],3,0.728573219039858,0.5923812409928677,0.7132190279589544,0.5249940802381435,0.37589635733637405,0.6848343488720919,0.9680681331017444,0.802729035713715
205,Jonas Valančiūnas,5.817881847871206,5.495786149047907,0.3220956988232992,['C'],5,0.3297092193308442,0.9091613449729886,0.9529409758020962,0.5585497541992083,0.5528793910745982,0.3819610376895426,0.9034070189852115,0.8205164782897578
423,Brook Lopez,5.817482944915532,5.732415753588699,0.11342292176911038,['C'],4,0.8042492244681121,0.5859536906171026,0.755009846493565,0.6529215507624134,0.4664638928934836,0.5378015517125059,0.9835251211245062,0.782964248103384
16,Anthony Davis,5.783200298454689,6.249736213538394,-0.46653591508370396,['C' 'PF'],5,0.412247119784179,0.8134190671393817,0.8993644188724954,0.5658915818576942,0.6975458028871291,0.8179408188736381,0.9729068226524781,0.880037952984968
254,Kristaps Porziņģis,5.775912065612656,5.689487064308578,0.11523333507210334,['PF' 'C'],4,0.7346117808923539,0.4938419047767648,0.8378371233079636,0.708340817315193,0.43575247550230767,0.423565945108526,0.9608136088714596,0.8479073847899937
78,Darius Garland,5.769726133624143,5.318820251494871,0.9018117642585439,['PG' 'SG'],3,0.8220087349374948,0.4172214538016356,0.3454254309419584,0.881095919143779,0.9188521446033907,0.7964483986783165,0.12908378739055226,0.8289215342352252
232,Keldon Johnson,5.76871809710358,5.668445809591644,0.40108915004774603,['SF'],2,0.7199875356125356,0.6453792735042736,0.8891886277302944,0.39740622032288697,0.6562915479582146,0.6578629510921177,0.5000578703703704,0.861832264957265
151,Harrison Barnes,5.76130044371819,5.699042131269505,0.06225831244868456,['PF' 'PF-SF'],5,0.8215306539174143,0.5534162194280781,0.8356661681782983,0.6974211881801581,0.6908059369650011,0.6222613780017456,0.34171541307688663,0.8808219386630206
322,P.J. Washington,5.750211083686616,5.7121542825144225,0.07611360234438745,['C' 'PF'],3,0.7491790558825521,0.5477719979185826,0.8093968754515514,0.2809468888780308,0.6802647720505387,0.7675363287537137,0.9066478508027908,0.6923849780874848
341,Robert Covington,5.747632303537477,5.7389477182993405,0.008684585238137095,['PF' 'PF-C' 'SF'],5,0.8592787507438286,0.27890251617970485,0.7867301651070473,0.6560503968025545,0.48402573811580263,0.9576943787917489,0.9292035397357381,0.6272693446570228
127,Evan Mobley,5.725961538461539,5.725961538461539,0.0014159153161378676,['PF'],1,0.25841346153846156,0.7848557692307693,0.9278846153846154,0.1622596153846154,0.7115384615384616,0.7127403846153846,0.9831730769230769,0.8293269230769231
70,Damian Lillard,5.71860636633013,6.306017763861108,-0.5874113975309782,['PG'],5,0.930223067375796,0.4518725081989194,0.6296964804528807,0.9599671947654997,0.9426141145439889,0.7174822385291334,0.5327544870124667,0.9236637622323164
334,RJ Barrett,5.71063660846262,5.516801538313284,0.38767014029867297,['SF' 'SG'],3,0.7569614781154653,0.2805852848710515,0.809232218371767,0.26185416389993493,0.7660467647614012,0.6897196575141092,0.4853649261731569,0.8691283844959453
426,Collin Sexton,5.703447229456,5.565554447645678,0.2757855636206427,['SG' 'PG'],3,0.7612677871916015,0.5794590562506661,0.4914604456531329,0.7549682596506425,0.8210261569855642,0.74517804938348,0.2030445232449095,0.9381819136181685
467,Michael Porter Jr.,5.700899052086408,5.197477116518453,2.0136877422718205,['SF'],2,0.7526922701065182,0.8416446789797714,0.7711798429916283,0.6419541353138538,0.28721619596729536,0.46571223818365415,0.7707075149027656,0.7040848236098896
235,Kelly Oubre Jr.,5.696937684432428,5.704366944587106,-0.00742926015467783,['SF'],5,0.8050835095597568,0.4159978775024967,0.7552111565432946,0.43764554157198515,0.4267517203701461,0.8652960240002898,0.7873808404294314,0.8189109920734727
246,Kevin Love,5.689343503000161,5.72559967076332,-0.07251233552631879,['C' 'PF'],3,0.9024615972140623,0.4899872680610599,0.9308395335049621,0.8358440690217527,0.6470512130615762,0.41104506274057373,0.5181094639633385,0.8265885658687006
449,Joe Harris,5.666054781350943,5.50812633201828,0.2105712657768841,['SF' 'SG'],4,0.9470566019796572,0.7605377608040511,0.6518101135416436,0.5737678564368662,0.6710026783357624,0.5247913649866943,0.4498644714556545,0.798224146549205
402,Tyrese Maxey,5.660519052706986,4.996518874643875,2.6560007122524443,['PG' 'SG'],2,0.5863010446343779,0.6324756647673314,0.3958526234567901,0.8630045109211777,0.7668031813865147,0.515857965337132,0.5568568969610637,0.7135535375118709
256,Kyle Kuzma,5.659946311272983,5.617130948424501,0.0428153628484817,['PF' 'SF'],5,0.8318459316381077,0.4930858957973883,0.8297158016561456,0.3168302963568034,0.6447095290366898,0.5057997798672573,0.7303852892750747,0.8348582604370647
244,Kevin Huerter,5.658900833594894,5.499278177252116,0.21283020845703574,['SF' 'SG'],4,0.8757138826760587,0.3499066470427923,0.57280513962071,0.5571379358195855,0.8038673657359103,0.7745053864634942,0.6069479663120173,0.705958072506369
109,Dorian Finney-Smith,5.653809082850495,5.415791884289648,0.31735626474779594,['PF' 'SF'],4,0.8018670801956596,0.5814029723731665,0.8195872673952731,0.2997090851624486,0.5680551415786967,0.7755121873917638,0.7418187563817145,0.634197711289366
0,Aaron Gordon,5.6473183560241385,5.743995871987201,-0.09667751596306223,['PF'],5,0.6914950129629952,0.549885005238852,0.867864350477492,0.2704736678422513,0.7582978720301575,0.623793819757919,0.8106651905542837,0.7908501448319012
540,T.J. Warren,5.628899885688362,5.400775753623461,0.4562482641298038,['SF'],3,0.5553659434979834,0.7846722502946618,0.58274367253571,0.6064588495874735,0.40999868108770493,0.7646055289175591,0.7138670601537985,0.8393146587448189
66,D'Angelo Russell,5.613945871306802,5.439023984356664,0.17492188695013766,['PG'],5,0.8729729581934347,0.31785753169439845,0.4535000679607604,0.5343987570309806,0.908055926139081,0.6877500074046623,0.47303430045108763,0.8087912899224747
203,John Collins,5.602977710215008,5.474029335943065,0.1289483742719428,['PF'],5,0.5090448230269535,0.8975869628059477,0.9077439791367435,0.5321600003140301,0.4563087356236683,0.4284086402066426,0.8918760110947683,0.7828868326471502
50,Carmelo Anthony,5.581195680209136,5.626505650308425,-0.06041329346571767,['PF'],4,0.8464457251554964,0.31939020685190916,0.7238771172215385,0.7196154680294614,0.466357128834888,0.633758390491758,0.7902678309376019,0.8231483101132282
456,Kendrick Nunn,5.575655965992377,5.586497117169941,-0.043364604710254155,['PG'],2,0.8608765757842275,0.5894279943972116,0.44252092902048923,0.8967099905534383,0.7677823381869116,0.7553405648392455,0.41612918987589176,0.8003892634939249
280,Marcus Smart,5.57261704108634,5.342529764707773,0.23008727637856627,['PG' 'SG'],5,0.7692150232535491,0.17590310554297736,0.5049516519691617,0.5778897691156573,0.8991285091940286,0.9302849199140566,0.5911017592850405,0.6354757318813099
291,Mike Conley,5.5663184755626816,5.537289638303023,0.03870511634621086,['PG'],4,0.8622902480883881,0.38083515971467435,0.4588705688089377,0.7353178918648776,0.9080910079069232,0.8152253845958047,0.35727329821547266,0.7887313024488602
193,Jerami Grant,5.553924125708343,5.359958854476558,0.1939652712317848,['PF' 'SF'],5,0.6808230137597484,0.6044728240806242,0.6453249197978299,0.4768114684624704,0.4729974736365111,0.5649326560268683,0.9099870182566343,0.7726258133637098
408,Will Barton,5.5503925494095085,5.505373128521552,0.04501942088795663,['SG' 'SF'],5,0.7762252599157252,0.39059189208110234,0.6824645945780593,0.5528564487909071,0.786331438370021,0.658773941279384,0.675729566845108,0.7270620785486248
400,Tyler Herro,5.537735580681762,5.280322664606966,0.514825832149592,['SG'],3,0.8432525938370999,0.4199609227854244,0.6644315937585873,0.7876025909346417,0.7593284066715612,0.507924024084974,0.30865259068406975,0.79647584935532
29,Bogdan Bogdanović,5.503398460629594,5.496871984531916,0.006526476097678069,['SG'],5,0.8915353559488125,0.44673504115082635,0.4991154152263643,0.7324063500705701,0.7933462147866257,0.803044881057948,0.38728059107503787,0.7664894154132145
552,Al-Farouq Aminu,5.500668639248835,5.358121198095741,0.570189764612376,['PF'],2,0.7735916424226394,0.272986643745041,0.9252314202591907,0.6445781539275324,0.45149431367363135,0.8141794498809838,0.7204476329013489,0.6071971700608305
126,Evan Fournier,5.499126687073094,5.5120316715063185,-0.012904984433224902,['SG' 'SF-SG' 'SF'],5,0.8995299420880223,0.5063019198956834,0.42875610559124544,0.6090692561962345,0.7564009717489446,0.7771523497887765,0.43402688486592966,0.8292399146887204
571,Dwyane Wade,5.489179449880926,5.284891563078551,0.8171515472095032,['SG'],2,0.5361180904522613,0.4137761174292515,0.6031572335361015,0.2867859032002116,0.8389810896588203,0.7164738164506744,0.7789176143877281,0.7304813541391166
99,Derrick White,5.487120043440762,5.365074532114093,0.16272734843555875,['SG' 'PG'],4,0.6380504373267946,0.4592882875137375,0.48244804962954513,0.749737216042429,0.8231830106993081,0.626113139702977,0.8509092611513764,0.6699289409130045
225,Justin Holiday,5.47913875260735,5.56998733751218,-0.09084858490483083,['SF-SG' 'SG' 'SF'],5,0.9202269710608182,0.17094741418414547,0.6076288037472641,0.6810437994846055,0.606584094436294,0.8810535764177028,0.7577523088491931,0.6853729880832662
565,Darren Collison,5.471767554879669,5.500695913779423,-0.115713435599015,['PG'],2,0.68838600899233,0.6887728114255488,0.4408787357841841,0.86537622322137,0.9482610420523672,0.9364784448558583,0.29856188838931497,0.7055276381909548
239,Kentavious Caldwell-Pope,5.460909635673355,5.398904695678139,0.062004939995216085,['SG'],5,0.8519635350159961,0.422212577610207,0.534644459825177,0.7550465316585404,0.6155286305060826,0.8629290329522548,0.4871924517531916,0.7290085154955316
5,Al Horford,5.45579607920519,5.712319677855328,-0.25652359865013785,['C'],5,0.659457304537242,0.6514215591410987,0.8184801787118902,0.6353806521564525,0.7981281535742399,0.578650824667496,0.8848987308506541,0.6646516899325157
145,Gordon Hayward,5.43180127570445,5.536392284487764,-0.13945467837775263,['SF' 'PF'],4,0.671870772120043,0.6546792554338978,0.675353420936192,0.7941585895426599,0.7795860423118028,0.6567557579375616,0.5272482870819417,0.7505795408059726
347,Royce O'Neale,5.431136554825671,4.815792977919776,0.6153435769058949,['SF'],5,0.6663257058064708,0.47686439812583875,0.7538729952976471,0.5949162900183196,0.6667550106836952,0.7193346420153219,0.6265465920885573,0.42353384397800237
95,Dennis Schröder,5.416135636783181,5.50522062569283,-0.08908498890964871,['SG-PG' 'SG' 'PG'],5,0.718086973315505,0.422378354945666,0.5389629094790107,0.7840757690737294,0.9102340481762159,0.748413869953809,0.27545335880255845,0.8554212019780163
63,Cole Anthony,5.415721079653585,5.08805273622982,1.310673373695062,['PG'],2,0.6801282051282052,0.12434265194681861,0.6781487416904084,0.7630074786324786,0.8624792260208927,0.49989613010446343,0.4823139245014245,0.7207057217473885
30,Bojan Bogdanović,5.4150368365527415,5.486484358578946,-0.07144752202620465,['PF' 'SF'],5,0.9435540329481127,0.5814317751561909,0.6763247152632728,0.8529472458887444,0.6381459982959903,0.6031554933886828,0.0995292857917749,0.9042926611843225
6,Alec Burks,5.395575212876389,4.765198751829857,0.6303764610465323,['SG' 'SF-SG'],5,0.6949372710696793,0.21164627471863015,0.6094659466714195,0.8095574551166906,0.620938219700729,0.6171558203906022,0.44516329252269105,0.6334681682785377
28,Bobby Portis,5.383638775456303,5.1762481975071974,0.20739057794910595,['C' 'PF'],5,0.6674479564983298,0.637041854600502,0.8756278421519665,0.46945443157862954,0.4485365757666523,0.5780106407992117,0.6126666041118248,0.7203552175448236
349,Rudy Gobert,5.382827959080132,5.330407361644108,0.05242059743602396,['C'],5,0.03559570454818346,0.9877008701405854,0.9874377708379957,0.15719411333303931,0.49302565956032607,0.6310075083777062,0.9958546573815313,0.8075192846007763
363,Spencer Dinwiddie,5.382385993346834,5.459665896180875,-0.10303987044538691,['PG-SG' 'PG'],4,0.8226818800419743,0.2825733888955556,0.521639172966034,0.5908344401489732,0.9399488428973619,0.5955352299215196,0.462998254413941,0.8400793007088899
170,Jae Crowder,5.380567275900227,5.307659609224247,0.07290766667598023,['PF' 'SF-PF' 'SF'],5,0.8587607313343923,0.1578897460623438,0.7562473189254917,0.501708153308568,0.6173162348857517,0.808166123834489,0.6360064361041375,0.6506819072272643
140,Gary Trent Jr.,5.378985815397258,4.918836780106844,0.9202980705808284,['SG' 'SF'],3,0.8994339580091558,0.316184072959029,0.3311984578759351,0.6706347707392123,0.46712120936871737,0.8136846257833504,0.40806876069628933,0.7529601732621375
476,Patrick Williams,5.367283950617284,5.367283950617284,0.0013278782658627613,['PF'],1,0.508641975308642,0.7024691358024692,0.7925925925925926,0.33827160493827163,0.5419753086419753,0.8555555555555555,0.8469135802469135,0.6506172839506172
175,Jalen Green,5.353365384615384,5.353365384615384,0.0013237797686981656,['SG'],1,0.8810096153846154,0.3485576923076923,0.5360576923076923,0.5865384615384616,0.7163461538461539,0.5673076923076923,0.46875,0.8581730769230769
210,Jordan Poole,5.347647970359729,4.642523861495113,1.4102482177292321,['SG'],3,0.7738923389511561,0.27930142999312596,0.33927381957651676,0.8196328432146375,0.7060394151734668,0.5258544763840133,0.38055338132203426,0.683721646742022
10,Alperen Şengün,5.329326923076923,5.329326923076923,0.0013178355398310883,['C'],1,0.31490384615384615,0.6538461538461539,0.8389423076923077,0.2764423076923077,0.7391826923076923,0.7548076923076923,0.9302884615384616,0.6430288461538461
311,Nicolas Batum,5.31090311214568,5.426123251550243,-0.15362685253941735,['PF' 'SF' 'SG'],4,0.7604848665325804,0.48998680706727515,0.7092077377581791,0.6297536453871171,0.7389679561038687,0.7990792212596822,0.7385327113368361,0.5599902661659499
218,Josh Richardson,5.306678183193323,5.6829029341003094,-0.37622475090698615,['SG' 'SF'],5,0.7753988968104046,0.3726404774190829,0.5075687346552155,0.8498022477187878,0.743433556836106,0.8147546468724377,0.7442890293256914,0.7431183535157591
102,Devin Vassell,5.305451685660406,4.711864909781577,2.374347103515318,['SF'],2,0.6676029795821462,0.2655715811965812,0.5792586657169991,0.7369242640075974,0.46867283950617283,0.7533535137701803,0.6644052706552707,0.5386618589743589
253,Klay Thompson,5.300858060382641,5.637639911772086,-0.6735637027788917,['SG'],3,0.9149799054313402,0.5691725962810001,0.5034284318013821,0.8223624660075003,0.6360444047158871,0.5656731913616667,0.6490110174692627,0.8363677149241484
269,Lonzo Ball,5.298244717161544,5.175036602485889,0.12320811467565516,['PG'],5,0.7890479904013714,0.18869861898017812,0.6589970572672776,0.1939877140929302,0.8778318389857287,0.8764563921638212,0.6902448679120174,0.5455576446095592
123,Eric Bledsoe,5.280597348875879,5.801386114265346,-0.5207887653894673,['PG' 'SG'],5,0.7168376822527331,0.5383357483271753,0.6271855326618003,0.45129492571306706,0.8955864281277126,0.8703918426083221,0.6391431462927064,0.7787130726509747
315,OG Anunoby,5.272833152978362,4.673648828860993,0.5991843241173688,['SF'],5,0.6908475233899999,0.6292931575052867,0.5751947328389189,0.26765909534634863,0.42357732225421163,0.7831704884685629,0.6128853252749081,0.569748655104287
12,Andre Drummond,5.258314966631127,5.559125740963184,-0.30081077433205766,['C'],5,0.0724196660443185,0.8418188288323375,0.9862617800128796,0.06243200412482486,0.6370520284674372,0.9354772582804675,0.950730722715414,0.7625294344820431
276,Malcolm Brogdon,5.24854672821189,5.143413712424353,0.10513301578753728,['PG' 'SG'],5,0.6762650735857358,0.5922080149557173,0.5555577583912342,0.905961181526181,0.8158949797387379,0.5300880232186035,0.348415811341188,0.7340537339539519
103,Devonte' Graham,5.23672513916724,4.510859340877872,0.9678210643858253,['PG'],4,0.8167732473664481,0.054750831583233205,0.3341408134001474,0.6680821245417603,0.8351709579092923,0.6623292738205576,0.22254797679857857,0.6392402967601755
114,Duncan Robinson,5.222750072874641,5.392757176588898,-0.3400142074285133,['SG' 'SF'],3,0.9901237621746636,0.4250582605839495,0.5648363405097134,0.799683979203365,0.6029046976807897,0.5411559958521993,0.48276657355831354,0.7992993434597803
314,Norman Powell,5.205165037573148,4.626755560271283,0.5784094773018651,['SF-SG' 'SG-SF' 'SG'],5,0.7175370355514821,0.5820111066938448,0.35091113595252466,0.757409318523696,0.5015169598441422,0.6380178285492242,0.47005125509682344,0.6395055663341579
526,Markelle Fultz,5.200527704485489,5.200527704485489,0.0012872593327934371,['PG'],1,0.3641160949868074,0.6464379947229552,0.579155672823219,0.3324538258575198,0.9472295514511874,0.9472295514511874,0.31926121372031663,0.7770448548812665
359,Seth Curry,5.199560501559827,4.795898043809807,0.5382166103333609,['SG'],4,0.8555627587312576,0.6652558391585955,0.3300775962678469,0.8476125696128801,0.6261619636219797,0.5683355101828813,0.2821527861413242,0.6885866122393899
49,Caris LeVert,5.199003798091308,4.965447291926201,0.23355650616510723,['SG' 'SF'],5,0.6224131394312603,0.40017401326236735,0.4749535175036095,0.36639771533318505,0.8064131347061968,0.7283885005577333,0.4960966968377969,0.7269482192959138
298,Montrezl Harrell,5.1954116035633735,5.119175114145563,0.07623648941781103,['C'],5,0.0768226769608541,0.9573025783928848,0.8517854830291572,0.19594390699888403,0.5264554944199642,0.5568836713163473,0.8904809392395329,0.8200618032419114
664,Michael Beasley,5.186842105263159,5.186842105263159,0.001285144228261436,['PF'],1,0.39210526315789473,0.7789473684210526,0.8131578947368421,0.5421052631578948,0.5671052631578948,0.40789473684210525,0.7776315789473685,0.7842105263157895
91,Deandre Ayton,5.179361844144381,5.220060291059302,-0.05426459588656136,['C'],4,0.09063551726295482,0.9333074359098072,0.9471378683996821,0.41723319994454555,0.4797284704780559,0.5431432030237472,0.8939355819903119,0.7951046659886871
185,Jarrett Allen,5.16593168658568,4.962152012376748,0.20377967420893187,['C'],5,0.1091141973219438,0.9604062904124484,0.9236531691291668,0.29442127568839527,0.46970167282715425,0.4767588659372091,0.9615378687980846,0.6969862276563838
85,De'Anthony Melton,5.164335475249832,4.5475156520948605,0.8224264308732951,['SG' 'PG'],4,0.5624965042795765,0.2177810788740879,0.48097478594530835,0.47615726396206,0.7178337444271198,0.8699870726761723,0.6448678220298354,0.4621932756593873
255,Kyle Anderson,5.159137067644977,4.959495118442073,0.19964194920290482,['PF' 'SF'],5,0.35866715666145177,0.6975023645543122,0.7498384032150615,0.2314889889347853,0.7400370482209052,0.8413498888557089,0.8271054544194625,0.48900074516246717
227,Jusuf Nurkić,5.157082604160111,5.310436100525148,-0.20447132848671626,['C'],4,0.13398206376040997,0.8216478072184785,0.925334087686144,0.24259772211792455,0.6850232749881762,0.7226279713846385,0.8712296607384024,0.7200581386495882
